user_id	Q1	Q2	Q3	Q4	Q5	Q6	Q7	Q8	Q9	Q10	Q11	Q12	Q13	Q14	Q15
868	5	0	3	5	1	5	0	4	5	5	0	1	3	4	5
869	4	2	3	3	2	5	3	5	3	3	2	1	4	4	5
870	5	0	3	3	0	3	0	4	5	3	0	0	5	5	3
871	4	2	2	3	3	3	1	4	4	3	1	2	3	2	4
872	3	5	2	2	5	3	3	0	3	2	3	3	3	0	3
873	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
874	4	4	4	4	4	3	2	4	3	4	4	3	3	2	3
875	5	3	3	3	3	5	2	3	5	3	0	0	5	4	5
876	5	4	5	5	4	5	3	4	5	4	4	4	5	1	5
877	4	3	5	5	3	5	3	4	4	5	3	3	4	4	5
878	3	3	2	2	5	3	3	0	3	2	3	3	3	0	3
879	5	4	1	1	4	3	3	1	5	1	3	3	5	1	3
880	5	0	4	4	0	4	4	4	5	4	4	4	5	5	4
881	5	0	5	5	0	5	0	5	5	5	0	0	5	5	5
882	5	1	3	4	1	3	1	5	4	5	0	1	4	4	5
883	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4
884	5	0	5	4	1	5	3	5	4	3	1	1	4	4	5
885	4	3	5	5	3	5	3	4	4	5	3	3	4	3	5
886	5	0	3	4	1	5	2	4	5	3	1	0	5	4	5
887	3	2	3	3	2	3	3	3	3	3	3	3	3	3	3
888	4	0	5	5	0	5	3	4	5	4	3	3	5	5	5
889	5	2	4	4	0	2	0	3	5	3	0	2	5	4	5
890	4	4	2	2	3	4	1	3	4	2	3	2	4	2	3
891	4	0	3	4	3	3	2	5	2	2	3	0	2	2	5
892	5	0	5	5	0	5	0	5	5	5	0	0	5	4	4
893	3	4	2	1	3	3	4	2	3	1	3	3	3	2	3
894	5	0	3	3	0	5	1	5	3	4	0	0	4	5	4
895	4	2	4	5	0	4	1	5	3	3	2	0	5	4	5
896	4	2	2	3	3	3	1	4	4	3	1	2	3	2	4
897	4	2	3	3	2	4	3	4	3	3	2	1	4	4	5
898	5	0	5	5	0	5	0	5	5	5	0	0	5	5	5
899	3	3	2	2	5	3	3	0	3	2	3	3	3	0	3
900	3	3	3	3	3	3	3	3	3	3	4	4	3	3	3
901	3	2	3	3	2	3	2	3	3	3	2	2	3	3	3
902	5	3	3	3	3	5	2	3	5	3	0	0	5	4	5
903	4	1	5	3	0	3	0	4	5	4	2	0	5	3	3
904	5	0	3	3	0	4	0	3	5	3	0	0	5	5	3
905	4	2	2	3	3	3	1	4	4	3	1	2	3	2	4
906	5	0	5	5	0	5	0	5	5	5	0	0	5	5	5
907	5	2	3	3	2	4	3	5	3	3	2	1	4	4	5
908	4	2	4	4	2	4	2	4	4	4	2	2	4	4	4
909	5	0	5	5	0	5	0	5	5	5	0	0	5	5	5
910	2	3	3	3	3	3	3	3	4	3	3	2	3	2	5
911	2	2	0	0	0	3	1	3	1	0	1	1	2	3	3
912	3	2	2	2	2	3	2	2	3	2	2	2	3	3	3
913	5	0	5	5	0	5	0	5	5	5	0	0	5	5	5
914	5	0	5	5	0	5	0	5	5	5	0	0	5	5	5
915	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
916	5	0	5	5	0	5	0	5	5	5	0	0	5	5	5
917	5	4	1	1	4	3	3	1	5	1	3	3	5	1	3
918	5	0	5	5	0	5	0	5	5	5	0	0	5	5	5
919	4	4	4	4	3	4	2	4	2	3	2	2	2	3	4
920	5	0	3	3	0	3	0	3	5	2	0	0	5	5	3
921	4	3	5	5	3	5	3	4	4	5	3	3	4	4	5
922	5	3	3	3	3	5	2	3	5	3	0	0	5	4	5
923	4	2	3	3	2	4	3	4	3	3	2	1	4	4	4
924	5	0	5	3	0	5	1	5	3	4	1	1	4	5	5
925	4	2	2	3	3	3	1	4	4	3	1	2	3	2	4
926	5	0	5	5	0	5	0	5	5	5	0	0	5	5	5
927	5	0	5	5	0	5	0	5	5	5	0	0	5	5	5
928	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4
929	3	2	3	3	2	3	2	3	3	3	2	2	3	3	3
930	4	0	0	0	0	0	0	0	4	0	0	0	4	0	0
931	5	4	1	1	4	4	3	1	0	1	3	3	5	1	1
932	5	0	5	5	0	5	0	5	5	5	0	0	5	5	5
933	3	5	2	2	5	2	3	0	3	2	3	3	3	0	3
934	4	3	4	5	3	5	3	4	4	5	3	3	4	5	5
935	4	2	2	3	3	3	1	4	4	3	1	2	3	2	4
936	4	0	3	3	0	1	0	3	5	2	0	0	5	5	3
937	4	2	3	3	2	4	3	4	3	3	2	1	4	4	4
938	5	3	3	3	3	5	2	3	1	3	0	0	5	4	5
939	5	0	5	4	0	5	1	5	3	5	0	0	4	5	3
940	3	2	3	3	2	3	2	4	3	3	2	2	3	3	3
941	3	3	3	2	3	4	3	2	3	2	3	4	2	3	4
942	5	0	5	4	0	5	0	5	5	5	0	0	5	5	5
943	5	0	5	5	0	5	0	5	5	5	0	0	5	5	5
944	5	0	5	5	0	5	0	5	5	5	0	0	5	5	5
945	3	4	2	2	5	2	3	0	2	0	5	3	3	0	3
946	3	3	3	3	3	4	4	3	3	3	3	4	3	3	3
947	4	2	2	3	3	3	1	4	4	3	1	2	3	2	4
948	5	0	2	4	0	2	2	3	4	2	2	3	4	4	2
949	4	4	1	1	1	4	3	1	4	1	0	1	5	1	3
950	5	0	5	5	2	3	0	3	3	3	2	2	3	3	3
951	5	3	1	4	3	5	1	3	4	2	1	0	5	3	5
952	5	0	4	4	0	2	0	4	5	2	1	1	4	5	3
953	4	2	3	3	2	4	3	4	3	3	2	1	4	4	4
954	3	0	3	3	0	5	2	3	3	3	0	0	3	5	5
955	4	5	2	2	3	5	5	4	5	3	5	5	1	3	5
956	4	0	4	5	0	5	0	5	5	4	0	0	5	5	5
957	4	1	4	2	2	4	0	4	3	3	0	0	3	4	5
958	4	3	5	5	1	5	3	3	4	4	3	4	4	4	4
959	5	0	5	4	0	5	0	5	5	3	0	0	5	5	5
960	4	5	2	2	5	3	3	3	0	2	3	3	3	0	3
961	5	0	5	5	0	5	0	5	5	5	0	0	5	5	5
962	5	5	3	0	5	5	0	4	5	2	2	2	5	0	5
963	5	2	2	0	5	3	5	3	5	2	3	3	5	3	5
964	3	4	4	3	4	3	2	5	3	3	2	2	3	2	4
965	5	4	0	1	1	3	0	0	5	1	1	1	5	1	2
966	4	0	0	0	0	0	0	0	4	0	0	0	4	0	0
967	4	3	0	2	4	3	3	2	3	3	3	3	4	1	4
968	3	3	2	2	3	2	2	3	3	2	2	2	3	2	3
969	2	3	3	3	3	2	3	1	2	3	3	3	2	2	2
970	3	3	2	2	3	3	2	3	3	2	2	2	3	2	3
971	3	3	3	3	5	3	0	3	1	3	0	0	3	1	1
972	5	0	0	0	0	0	0	0	5	0	0	0	5	0	0
973	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
974	3	3	3	3	3	3	2	3	3	3	2	2	3	2	3
975	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
976	5	2	0	2	0	5	1	3	3	0	0	0	3	3	3
977	2	1	2	2	1	3	2	2	3	2	2	2	4	3	3
978	3	3	2	2	3	3	3	3	3	2	3	3	3	2	3
979	0	5	0	0	5	0	5	0	0	0	5	5	0	0	0
980	3	3	3	3	3	3	2	2	3	3	2	2	3	2	3
981	1	2	1	1	2	3	3	1	1	1	5	5	1	3	2
982	3	4	4	1	4	4	1	4	3	3	1	1	3	1	4
983	4	3	1	1	4	4	3	4	3	1	3	3	4	2	4
984	5	3	5	5	3	5	3	5	5	5	3	3	5	5	5
985	4	1	4	4	1	4	1	4	4	4	1	1	4	4	4
986	5	0	3	3	0	4	3	4	4	3	3	3	4	5	4
987	1	0	5	5	1	5	0	5	2	4	2	1	4	4	5
988	5	0	5	5	0	0	5	5	5	0	5	5	5	5	0
989	5	1	3	3	1	3	0	5	5	3	1	0	5	4	5
990	5	2	2	2	3	3	0	3	5	2	0	0	5	2	3
991	4	3	2	2	3	3	0	5	3	2	2	2	4	2	5
992	5	3	3	3	3	3	2	3	3	3	2	2	3	3	3
993	4	3	4	4	3	5	3	4	4	4	0	0	4	4	4
994	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
995	5	3	1	1	3	4	3	4	3	1	3	2	5	3	5
996	5	1	4	4	2	4	3	4	4	3	3	5	4	3	3
997	3	3	3	4	4	5	3	3	3	3	3	3	3	2	3
998	4	0	4	2	2	2	4	3	4	4	1	0	4	4	4
999	4	3	3	3	2	4	0	5	4	3	1	1	3	4	4
1000	1	3	2	2	4	4	4	4	1	1	3	3	1	2	5
1001	2	0	3	3	3	5	2	3	2	3	2	0	3	4	5
1002	4	1	2	3	1	3	1	1	1	2	1	1	4	3	3
1003	3	3	2	2	3	3	3	3	3	3	3	3	3	2	3
1004	5	0	5	1	0	5	0	3	5	2	3	1	5	5	3
1005	5	0	5	5	0	5	0	5	0	4	0	0	4	5	5
1006	5	1	3	3	3	5	2	5	3	3	0	2	5	4	5
1007	5	2	2	2	3	4	2	4	3	2	2	2	3	3	4
1008	4	1	3	2	2	2	4	5	2	2	5	5	2	5	3
1009	4	3	3	4	3	3	2	4	4	4	4	4	4	2	2
1010	4	4	5	4	4	4	3	4	5	4	4	1	5	4	4
1011	4	1	3	3	1	5	3	4	3	3	3	2	4	3	5
1012	3	2	3	3	3	3	3	3	3	3	3	3	3	3	3
1013	4	0	5	4	1	4	1	4	2	4	1	1	4	4	4
1014	5	1	3	3	3	3	1	5	5	3	1	1	5	1	5
1015	3	3	3	1	3	3	3	3	3	1	1	1	3	1	3
1016	3	3	2	2	3	3	2	3	3	1	1	1	3	2	4
1017	4	3	4	0	5	5	2	3	3	0	0	0	5	3	5
1018	5	0	3	3	0	5	2	2	3	3	1	0	4	4	4
1019	1	3	2	2	1	4	1	3	1	2	3	2	3	3	3
1020	4	4	3	2	3	4	3	4	4	3	2	2	2	3	4
1021	4	4	2	2	5	3	4	3	3	2	3	3	3	1	3
1022	4	0	2	2	2	3	2	3	4	1	1	1	4	4	3
1023	2	0	0	0	5	0	2	2	1	0	4	4	2	0	0
1024	4	4	4	5	3	1	4	2	3	2	2	1	4	5	0
1025	3	3	4	5	0	1	1	2	3	3	2	2	3	5	1
1026	5	3	5	5	2	4	1	5	3	3	0	2	3	3	4
1027	4	0	5	5	0	5	4	3	4	5	4	4	4	5	5
1028	4	0	5	5	0	5	4	3	4	5	4	4	4	5	5
1029	2	3	3	2	2	5	2	4	3	3	2	2	4	2	4
1030	4	0	5	5	0	5	4	3	4	5	4	4	4	5	5
1031	4	0	5	5	0	5	4	3	3	4	4	4	4	5	5
1032	4	3	3	2	4	4	0	2	3	2	3	2	3	2	4
1033	5	3	4	3	3	4	2	4	4	3	1	2	5	4	3
1034	3	1	4	3	3	2	2	2	2	3	3	2	3	3	2
1035	5	1	5	3	1	5	1	3	2	3	2	2	3	3	5
1036	5	3	2	0	3	5	0	4	5	0	0	0	5	3	5
1037	5	5	5	5	5	5	5	5	5	0	5	5	5	0	5
1038	5	0	5	3	1	5	3	5	5	3	3	3	5	5	5
1039	5	0	1	5	0	5	0	5	5	4	0	0	5	5	5
1040	4	0	3	3	4	3	3	3	3	3	3	3	4	4	3
1041	4	2	3	3	2	3	3	3	4	2	3	3	4	4	3
1042	4	3	5	3	2	5	3	5	5	5	5	5	5	5	5
1043	5	5	0	0	5	5	0	0	5	0	5	5	0	0	0
1044	4	4	3	1	4	4	0	4	4	1	1	1	4	1	1
1045	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5
1046	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5
1047	4	3	0	0	4	2	3	5	4	3	3	3	4	2	4
1048	5	4	5	4	4	5	3	4	4	5	4	4	3	5	4
1049	5	3	2	2	3	3	3	3	3	2	3	3	3	2	3
1050	5	0	5	5	0	5	5	5	5	5	5	5	5	5	5
1051	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4
1052	5	5	0	0	5	3	3	3	5	2	3	2	4	0	5
1053	4	2	2	3	3	4	5	2	5	3	5	3	2	5	2
1054	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5
1055	5	5	5	5	5	5	5	5	5	5	0	0	5	0	5
1056	5	0	3	0	3	5	3	3	5	0	3	0	5	2	5
1057	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4
1058	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5
1059	4	5	4	4	5	4	5	4	5	4	4	4	5	4	4
1060	4	2	4	4	4	4	4	4	4	4	4	4	4	4	4
1061	5	4	4	5	4	4	3	3	4	5	4	4	4	1	3
1062	4	5	4	4	5	5	4	4	4	4	4	4	4	5	5
1063	4	3	4	4	2	5	1	4	4	3	3	1	4	5	4
1064	5	5	0	0	5	5	5	5	5	0	5	5	5	0	5
1065	4	5	5	4	5	5	4	4	4	4	4	3	4	4	5
1066	5	5	5	5	5	5	0	5	5	0	0	0	5	5	5
1067	5	3	2	2	3	3	3	3	3	2	3	3	5	2	3
1068	5	5	3	2	4	2	2	4	4	2	3	2	4	2	4
1069	3	3	3	3	3	3	3	3	3	3	3	3	4	4	4
1070	4	3	3	3	3	3	3	3	4	3	3	3	4	3	3
1071	4	3	4	4	3	4	2	4	4	4	0	0	5	3	4
1072	5	0	5	5	0	5	0	5	5	5	0	0	5	5	5
1073	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4
1074	5	4	5	4	5	5	5	4	5	3	0	0	5	5	5
1075	4	3	2	2	3	3	3	3	3	2	3	2	3	2	3
1076	4	4	4	4	5	5	3	4	4	4	3	3	4	3	4
1077	4	0	3	3	2	2	2	4	2	2	0	3	3	4	4
1078	5	4	5	4	5	5	0	4	5	5	0	0	5	5	4
1079	4	0	1	1	0	0	0	1	4	0	0	0	4	4	0
1080	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4
1081	4	1	0	0	2	4	4	1	1	0	5	5	4	1	1
1082	4	3	2	1	1	3	0	4	4	0	0	0	2	2	4
1083	3	0	2	2	0	0	0	0	4	1	0	0	4	4	2
1084	1	3	0	0	2	3	3	3	3	1	3	3	4	2	3
1085	0	0	3	3	1	5	1	4	4	1	0	0	5	4	5
1086	3	1	4	1	4	4	4	4	4	1	1	1	4	1	4
1087	5	3	4	1	3	4	4	4	4	1	3	3	5	3	4
1088	4	3	3	3	3	3	0	4	4	2	0	0	4	4	4
1089	4	2	4	2	4	4	2	4	4	2	2	2	4	2	4
1090	3	2	2	2	2	3	1	2	2	0	4	2	2	3	2
1091	0	3	0	3	3	3	4	3	5	3	2	3	5	2	3
1092	4	3	3	2	3	4	3	4	4	3	1	1	4	2	5
1093	4	2	2	3	4	3	3	3	4	3	4	4	4	3	3
1094	4	2	0	2	5	1	3	2	4	0	3	3	4	1	3
1095	4	5	5	5	5	5	3	5	4	5	5	5	5	3	5
1096	4	2	2	2	2	4	2	3	4	2	2	2	4	3	4
1097	3	3	3	3	2	3	2	5	3	3	2	2	5	5	5
1098	4	4	2	3	2	3	2	3	3	3	3	3	2	2	3
1099	4	2	4	3	2	4	0	3	2	1	5	1	4	4	4
1100	4	1	3	3	1	5	1	5	3	3	1	1	3	3	3
1101	4	1	3	3	1	5	1	5	3	3	1	1	3	3	3
1102	4	2	2	4	2	0	2	4	4	2	2	2	4	4	4
1103	5	5	4	5	5	5	5	3	5	3	3	3	5	0	5
1104	3	3	2	2	3	3	3	3	3	2	3	2	4	2	3
1105	4	4	4	4	2	4	2	4	4	4	2	2	4	4	4
1106	4	3	3	3	3	5	1	5	3	3	3	3	3	3	3
1107	4	5	0	0	5	5	3	3	4	0	3	3	4	0	3
1108	4	3	2	4	5	1	4	3	4	2	4	4	4	1	1
1109	3	4	3	4	5	5	4	4	4	3	3	4	4	1	4
1110	4	3	2	4	5	1	4	3	4	2	4	4	4	1	1
1111	4	4	1	1	3	1	1	1	2	1	2	1	1	2	2
1112	4	3	3	3	3	3	3	3	3	3	3	3	4	2	3
1113	5	3	5	5	4	5	3	4	4	4	1	1	5	4	5
1114	4	3	3	3	3	3	2	3	4	2	3	3	3	2	3
1115	4	3	3	3	3	3	3	4	4	2	2	2	3	2	2
1116	3	3	3	3	3	2	3	3	2	2	2	2	3	2	3
1117	4	2	3	2	3	3	3	3	4	2	3	3	3	3	3
1118	0	1	1	0	0	3	3	4	3	0	1	1	5	0	3
1119	3	3	3	3	3	3	3	3	3	3	0	0	3	3	3
1120	4	3	1	3	3	1	5	3	4	3	5	5	5	3	5
1121	4	3	3	3	3	3	3	3	3	3	3	3	3	3	3
1122	1	0	0	0	1	1	0	1	1	1	0	0	0	1	1
1123	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
1124	3	2	3	3	2	3	3	3	3	3	3	3	3	3	3
1125	5	2	4	5	3	5	1	2	4	3	2	1	4	5	5
1126	3	4	2	2	3	3	4	3	3	2	3	4	3	3	4
1127	4	3	2	2	3	3	3	5	4	0	1	2	4	2	5
1128	1	4	3	2	3	4	0	5	4	1	0	0	4	1	3
1129	2	3	0	0	2	3	2	2	4	0	0	0	4	1	3
1130	1	3	2	0	2	4	3	3	2	0	3	3	1	2	5
1131	4	4	1	3	3	5	0	2	3	0	4	2	2	2	4
1132	5	3	3	4	2	3	0	3	4	2	0	0	4	4	4
1133	4	3	2	2	3	3	5	2	3	1	5	3	3	2	2
1134	4	2	2	1	2	3	3	2	3	0	2	3	4	1	2
1135	5	3	3	2	3	3	4	3	2	1	3	4	2	2	3
1136	4	2	4	4	2	4	5	4	4	4	5	5	4	4	4
1137	4	5	1	3	5	5	3	4	4	2	3	3	4	1	5
1138	5	3	4	4	3	3	3	5	4	4	3	3	4	2	4
1139	4	2	2	1	2	3	2	4	4	2	2	2	4	4	4
1140	3	3	3	3	3	3	3	3	3	3	4	4	3	3	3
1141	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4
1142	4	4	2	2	4	4	3	2	3	2	4	3	3	2	5
1143	1	4	1	1	4	1	4	1	1	1	4	4	1	1	1
1144	4	3	0	0	3	3	5	3	5	0	3	3	3	2	2
1145	3	3	2	3	5	3	5	3	4	3	3	5	3	0	3
1146	4	5	4	3	4	4	2	3	4	3	3	2	3	2	4
1147	4	4	1	4	5	5	5	4	1	5	3	4	5	3	5
1148	4	2	4	3	2	4	3	5	5	1	2	2	5	3	4
1149	5	3	3	2	2	3	1	3	4	2	3	2	5	3	3
1150	4	2	3	4	3	4	3	4	4	3	2	2	4	3	4
1151	5	0	3	4	0	4	2	3	5	4	3	0	4	5	5
1152	4	4	0	0	5	4	5	4	5	0	4	4	4	1	4
1153	4	2	3	3	2	4	3	2	3	3	3	3	3	3	4
1154	4	1	1	2	4	3	4	2	5	2	3	3	5	2	3
1155	4	3	4	2	3	5	3	3	4	3	2	2	4	2	5
1156	3	3	5	5	3	5	0	5	3	5	0	0	4	5	5
1157	5	2	3	2	3	4	0	4	3	3	0	1	4	2	3
1158	4	3	4	5	4	5	1	2	1	2	2	2	5	3	4
1159	4	4	2	0	4	4	3	3	4	2	3	2	4	2	3
1160	4	3	5	4	2	0	5	3	0	4	3	5	5	2	4
1161	4	4	3	2	1	2	3	2	3	3	2	2	2	2	2
1162	2	5	5	5	4	5	2	5	4	5	0	3	3	0	4
1163	3	3	2	3	4	1	4	1	3	2	4	4	3	2	2
1164	4	3	3	4	2	3	3	2	4	3	3	3	3	4	2
1165	4	3	4	3	2	4	3	4	4	1	3	2	4	3	4
1166	4	2	3	1	3	3	1	3	3	2	2	2	3	2	1
1167	4	3	1	2	3	0	0	3	4	3	0	0	2	1	0
1168	3	3	3	3	3	0	3	2	3	3	2	3	3	3	2
1169	4	3	4	4	3	2	4	2	4	3	4	4	4	3	4
1170	4	2	4	3	4	5	3	3	4	3	2	2	5	4	5
1171	4	1	4	5	2	3	1	2	3	3	1	0	5	4	3
1172	2	3	2	3	3	3	3	1	3	2	4	4	3	2	3
1173	4	2	3	0	2	3	2	3	3	3	2	1	3	4	3
1174	1	1	2	3	3	2	3	2	3	3	2	1	3	0	2
1175	5	4	5	4	2	4	2	3	4	2	0	0	4	5	4
1176	3	4	3	4	2	3	1	3	3	3	1	1	3	4	3
1177	3	3	4	3	4	4	2	4	2	2	2	3	3	3	4
1178	3	5	0	0	5	3	3	1	0	0	0	1	0	0	3
1179	5	0	1	3	3	4	3	0	4	3	3	1	5	5	1
1180	4	1	3	3	2	5	4	4	3	3	4	3	3	3	4
1181	4	2	4	5	2	4	1	2	5	3	1	2	4	4	3
1182	3	3	2	3	4	4	3	2	3	2	3	3	3	3	3
1183	5	2	3	3	0	5	1	3	5	3	1	1	4	5	3
1184	2	0	5	2	2	5	4	3	3	2	3	3	0	3	3
1185	5	0	3	3	1	4	2	5	5	1	1	0	5	5	4
1186	5	0	5	5	0	5	0	5	5	5	0	5	5	3	5
1187	4	0	5	5	1	5	3	4	0	4	4	3	3	5	4
1188	4	2	4	5	1	4	3	3	2	4	0	2	4	5	4
1189	3	2	2	2	3	2	3	1	3	1	2	3	3	2	3
1190	3	1	3	2	2	2	3	3	3	1	3	3	3	3	3
1191	4	3	3	3	3	2	3	3	4	3	3	3	4	2	3
1192	3	1	3	3	2	5	3	3	3	3	3	3	3	5	3
1193	4	2	4	4	2	1	3	3	3	2	3	3	3	3	4
1194	2	3	4	4	1	4	3	4	3	3	2	1	4	3	2
1195	3	3	3	2	3	1	1	1	3	2	1	2	3	3	1
1196	4	1	3	3	2	4	2	3	4	3	2	1	2	3	5
1197	4	3	4	3	3	3	2	3	4	3	3	3	4	3	4
1198	4	3	2	2	3	5	1	2	3	1	2	2	5	4	4
1199	3	0	2	5	0	5	4	3	0	3	0	1	4	5	5
1200	5	3	1	0	3	3	3	3	4	0	3	4	3	2	3
1201	4	3	3	4	2	2	1	4	2	4	1	1	3	2	3
1202	4	3	4	4	3	4	2	3	4	4	3	4	3	4	3
1203	3	2	3	3	2	3	3	2	3	3	2	3	3	2	3
1204	4	0	3	4	0	5	3	3	2	2	0	1	5	4	5
1205	4	3	4	2	3	4	2	4	3	3	2	1	3	3	3
1206	5	2	3	5	4	3	2	2	3	4	2	0	5	3	3
1207	3	5	3	3	5	1	3	0	2	3	2	2	0	1	1
1208	4	4	4	4	4	4	4	4	4	4	2	2	4	4	4
1209	4	1	3	3	4	1	1	3	3	3	1	1	3	5	3
1210	4	0	3	3	3	0	5	3	3	2	3	2	4	0	2
1211	4	1	4	4	1	4	1	1	1	4	1	1	1	4	4
1212	4	3	4	4	3	2	2	3	3	3	2	2	3	2	3
1213	4	3	3	2	3	3	3	3	3	2	3	3	3	2	2
1214	3	2	4	4	2	3	3	3	3	3	2	2	3	3	3
1215	4	5	0	0	4	1	3	1	4	1	3	1	4	0	0
1216	4	1	3	3	1	3	3	3	4	3	2	3	4	3	3
1217	1	3	3	4	4	2	1	2	4	2	2	1	4	1	2
1218	5	1	1	2	3	5	1	3	4	0	0	0	5	3	5
1219	4	3	2	3	3	2	3	3	2	1	2	3	5	1	3
1220	4	2	3	2	2	3	2	4	3	2	3	3	3	3	4
1221	1	0	4	5	2	4	2	4	1	5	2	1	1	5	4
1222	4	2	4	3	1	3	1	2	4	2	2	1	4	3	3
1223	4	1	3	3	1	3	2	2	3	3	2	2	3	3	3
1224	2	2	4	4	4	4	2	1	3	4	4	2	4	0	3
1225	1	0	3	3	0	3	1	3	3	3	2	3	3	3	2
1226	4	2	3	3	2	3	2	3	3	3	2	2	3	3	3
1227	4	1	4	4	2	3	3	4	3	3	3	3	3	4	4
1228	3	2	3	2	2	3	3	3	3	2	3	3	3	3	3
1229	2	3	3	4	3	3	3	3	0	3	3	4	3	3	3
1230	4	3	1	0	1	2	2	5	1	0	3	4	2	3	0
1231	4	1	2	2	1	5	1	3	4	1	0	1	5	4	4
1232	2	3	0	3	2	3	4	3	2	3	3	3	3	3	3
1233	4	3	4	3	2	5	4	3	2	3	2	0	3	4	4
1234	4	2	2	3	4	3	4	3	5	2	3	1	5	4	5
1235	4	4	2	2	4	2	1	3	3	0	3	3	4	2	2
1236	4	3	2	2	4	2	3	3	4	2	2	2	4	2	2
1237	2	3	3	3	3	2	3	1	1	5	0	3	1	2	1
1238	2	2	0	1	3	0	0	3	0	3	1	2	2	3	2
1239	3	3	1	3	3	1	1	1	1	1	1	1	3	1	3
1240	4	3	2	1	3	5	3	2	3	0	3	1	2	2	5
1241	3	5	5	0	3	5	3	3	4	0	0	0	5	3	5
1242	3	4	5	3	4	4	5	2	3	2	3	3	4	0	2
1243	2	0	0	2	4	0	0	2	2	2	0	2	0	3	4
1244	4	0	3	5	0	3	3	3	5	3	1	4	4	5	2
1245	2	3	4	5	3	0	0	2	2	2	3	3	2	2	4
1246	5	5	5	3	3	3	4	4	4	4	4	4	4	4	4
1247	3	1	5	5	3	3	5	2	4	5	0	4	4	5	5
1248	3	2	5	5	4	3	4	5	2	5	3	2	3	2	3
1249	5	2	5	5	4	3	3	5	5	3	2	4	5	2	5
1250	3	3	2	3	4	2	1	2	4	2	1	1	3	4	2
1251	4	3	3	3	4	4	2	3	4	2	2	1	4	3	3
1252	4	3	2	2	3	5	3	3	3	2	1	2	3	2	5
1253	0	0	0	2	1	0	2	0	3	4	4	4	5	5	5
1254	3	4	4	4	5	3	4	4	5	1	4	2	4	1	3
1255	3	3	2	2	0	3	3	4	2	3	2	2	3	3	3
1256	2	5	5	5	5	2	3	3	2	3	3	3	1	0	3
1257	4	4	3	3	2	5	3	5	4	5	2	0	3	4	3
1258	4	2	3	4	4	3	4	3	4	3	2	2	5	4	4
1259	2	0	5	2	0	5	0	4	0	5	5	5	0	4	1
1260	2	1	2	1	2	0	1	0	3	2	1	0	0	3	2
1261	5	2	4	4	2	4	2	4	4	4	2	2	4	4	4
1262	4	3	4	4	3	4	4	3	4	3	3	3	3	3	4
1263	4	2	4	2	3	5	3	5	4	3	2	4	4	4	4
1264	3	1	3	3	2	3	2	3	2	2	2	2	2	3	3
1265	5	3	4	2	3	4	3	4	5	4	4	3	5	3	3
1266	4	2	1	2	2	4	4	2	4	1	4	4	3	3	4
1267	5	3	3	3	3	4	3	4	4	3	3	3	4	3	4
1268	4	2	4	3	1	2	0	1	3	2	0	0	4	3	5
1269	3	3	4	2	5	5	3	3	2	2	4	4	2	2	3
1270	0	3	1	4	5	5	3	3	0	4	3	3	2	2	3
1271	4	2	3	4	2	4	0	5	4	3	0	1	5	2	4
1272	1	0	3	3	2	5	4	4	2	4	3	3	2	4	5
1273	3	1	3	3	1	1	3	2	3	3	3	3	4	2	3
1274	5	2	2	2	3	3	3	3	5	1	3	3	5	2	3
1275	4	3	3	4	2	2	4	2	4	1	2	3	4	4	2
1276	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5
1277	5	1	2	2	3	2	0	2	5	2	0	0	5	2	3
1278	4	1	2	2	4	3	3	2	3	1	3	3	4	2	3
1279	4	0	3	0	0	2	3	2	2	4	3	1	5	4	2
1280	5	2	5	3	2	3	2	5	5	3	0	0	5	3	3
1281	4	2	2	3	3	3	3	3	3	3	2	2	2	3	3
1282	4	1	4	4	1	3	3	3	4	3	1	1	4	4	3
1283	4	0	3	3	2	3	2	2	3	3	2	2	4	4	4
1284	4	1	4	3	1	4	2	4	3	2	1	1	4	4	3
1285	4	0	4	4	2	4	2	4	4	3	2	2	4	4	4
1286	4	2	4	3	2	4	2	4	4	3	3	3	3	3	3
1287	5	2	4	4	3	5	2	5	4	5	1	0	5	3	4
1288	4	3	3	2	4	3	3	3	3	2	3	3	4	2	4
1289	5	3	2	2	3	4	3	3	5	2	2	3	5	2	4
1290	4	1	4	4	1	4	1	4	4	4	1	1	4	4	4
1291	5	3	1	3	3	4	4	4	3	2	3	3	4	4	3
1292	5	0	3	3	3	3	2	4	4	3	3	3	4	4	4
1293	5	0	4	3	0	4	0	3	2	3	0	3	4	3	5
